id_avis,date,source,produit,texte,sentiment,note,langue,type_texte,est_vide,contient_url,contient_mention,contient_hashtag,contient_emoji,beaucoup_ponctuation,est_majuscules,repetition_caracteres,longueur,contient_chiffre,contient_caractere_special,contient_ponctuation_repetee,texte_clean,tokens,nombre_tokens,texte_final
AV0666,2026-04-08,web,Écouteurs AirSound,"Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. ",positif,5,fr,texte normal,False,False,False,False,False,False,False,False,636,False,True,False,"Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue. Le produit est bien, mais la livraison a été longue.","['Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.', 'Le', 'produit', 'est', 'bien', ',', 'mais', 'la', 'livraison', 'a', 'été', 'longue', '.']",144,"le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue. le produit est bien, mais la livraison a été longue."
AV0677,2026-04-08,sav,Ordinateur NovaBook,"Très bonne expérience, simple et efficace. https://example.com/commande/677",positif,4,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Très bonne expérience, simple et efficace.","['Très', 'bonne', 'expérience', ',', 'simple', 'et', 'efficace', '.']",8,"très bonne expérience, simple et efficace."
AV0686,2026-04-26,email,Tablette TabPlus,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/686,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,88,True,True,False,La batterie tient vraiment bien et l'écran est superbe.,"['La', 'batterie', 'tient', 'vraiment', 'bien', 'et', ""l'écran"", 'est', 'superbe', '.']",10,la batterie tient vraiment bien et l'écran est superbe.
AV0690,2026-04-25,email,SmartWatch Pro,L'utilisation est assez simple. https://example.com/commande/690,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,L'utilisation est assez simple.,"[""L'utilisation"", 'est', 'assez', 'simple', '.']",5,l'utilisation est assez simple.
AV0717,2026-06-18,mobile,Tablette TabPlus,"Très bon produit, la qualité est au rendez-vous. https://example.com/commande/717",positif,4,fr,texte normal,False,True,False,False,False,False,False,False,81,True,True,False,"Très bon produit, la qualité est au rendez-vous.","['Très', 'bon', 'produit', ',', 'la', 'qualité', 'est', 'au', 'rendez-vous', '.']",10,"très bon produit, la qualité est au rendez-vous."
AV0719,2026-07-22,sav,SmartWatch Pro,La livraison s'est déroulée normalement. https://example.com/commande/719,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,73,True,True,False,La livraison s'est déroulée normalement.,"['La', 'livraison', ""s'est"", 'déroulée', 'normalement', '.']",6,la livraison s'est déroulée normalement.
AV0732,2026-01-03,mobile,Ordinateur NovaBook,Qualité décevante pour ce prix. https://example.com/commande/732,negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Qualité décevante pour ce prix.,"['Qualité', 'décevante', 'pour', 'ce', 'prix', '.']",6,qualité décevante pour ce prix.
AV0741,2026-07-17,mobile,SmartWatch Pro,Service client réactif et commande reçue rapidement. https://example.com/commande/741,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Service client réactif et commande reçue rapidement.,"['Service', 'client', 'réactif', 'et', 'commande', 'reçue', 'rapidement', '.']",8,service client réactif et commande reçue rapidement.
AV0760,2026-02-04,réseaux_sociaux,Tablette TabPlus,L'utilisation est assez simple. https://example.com/commande/760,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,L'utilisation est assez simple.,"[""L'utilisation"", 'est', 'assez', 'simple', '.']",5,l'utilisation est assez simple.
AV0761,2026-05-24,réseaux_sociaux,SmartPhone X,Produit correct pour son prix. 😊,neutre,3,fr,texte normal,False,False,False,False,True,False,False,False,32,False,True,False,Produit correct pour son prix. 😊,"['Produit', 'correct', 'pour', 'son', 'prix', '.', '😊']",7,produit correct pour son prix. 😊
AV0775,2026-01-08,web,Ordinateur NovaBook,"Produit parfait, rien à signaler. !!!",positif,5,fr,texte normal,False,False,False,False,False,False,False,True,37,False,True,True,"Produit parfait, rien à signaler. !!","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.', '!', '!']",9,"produit parfait, rien à signaler. !!"
AV0776,2026-08-11,réseaux_sociaux,SmartWatch Pro,Excellent rapport qualité-prix. https://example.com/commande/776,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Excellent rapport qualité-prix.,"['Excellent', 'rapport', 'qualité-prix', '.']",4,excellent rapport qualité-prix.
AV0777,2026-06-01,réseaux_sociaux,Écouteurs AirSound,Produit      correct    pour     son prix.,positif,5,fr,texte normal,False,False,False,False,False,False,False,True,42,False,True,False,Produit correct pour son prix.,"['Produit', 'correct', 'pour', 'son', 'prix', '.']",6,produit correct pour son prix.
AV0781,2026-03-18,web,Écouteurs AirSound,Excellent rapport qualité-prix. https://example.com/commande/781,positif,4,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Excellent rapport qualité-prix.,"['Excellent', 'rapport', 'qualité-prix', '.']",4,excellent rapport qualité-prix.
AV0787,2026-02-18,email,SmartPhone X,"Très bonne expérience, simple et efficace. https://example.com/commande/787",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Très bonne expérience, simple et efficace.","['Très', 'bonne', 'expérience', ',', 'simple', 'et', 'efficace', '.']",8,"très bonne expérience, simple et efficace."
AV0796,2026-07-10,réseaux_sociaux,Tablette TabPlus,"Produit reçu endommagé, je suis mécontent.",negatif,2,fr,texte normal,False,False,False,False,False,False,False,False,42,False,True,False,"Produit reçu endommagé, je suis mécontent.","['Produit', 'reçu', 'endommagé', ',', 'je', 'suis', 'mécontent', '.']",8,"produit reçu endommagé, je suis mécontent."
AV0804,2026-06-30,sav,Tablette TabPlus,Le produit correspond globalement à la description. https://example.com/commande/804,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,84,True,True,False,Le produit correspond globalement à la description.,"['Le', 'produit', 'correspond', 'globalement', 'à', 'la', 'description', '.']",8,le produit correspond globalement à la description.
AV0809,2026-07-04,web,Ordinateur NovaBook,@client La livraison a été très longue.,negatif,2,fr,texte normal,False,False,True,False,False,False,False,False,39,False,True,False,La livraison a été très longue.,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.']",7,la livraison a été très longue.
AV0822,2026-08-27,email,SmartWatch Pro,"Produit parfait, rien à signaler. https://example.com/commande/822",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0825,2026-04-25,sav,SmartPhone X,"Mauvaise expérience, je ne recommande pas. https://example.com/commande/825",negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Mauvaise expérience, je ne recommande pas.","['Mauvaise', 'expérience', ',', 'je', 'ne', 'recommande', 'pas', '.']",8,"mauvaise expérience, je ne recommande pas."
AV0831,2026-07-31,réseaux_sociaux,SmartPhone X,Livraison rapide et produit conforme à mes attentes. https://example.com/commande/831,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Livraison rapide et produit conforme à mes attentes.,"['Livraison', 'rapide', 'et', 'produit', 'conforme', 'à', 'mes', 'attentes', '.']",9,livraison rapide et produit conforme à mes attentes.
AV0839,2026-05-24,mobile,Écouteurs AirSound,Livraison rapide et produit conforme à mes attentes. https://example.com/commande/839,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Livraison rapide et produit conforme à mes attentes.,"['Livraison', 'rapide', 'et', 'produit', 'conforme', 'à', 'mes', 'attentes', '.']",9,livraison rapide et produit conforme à mes attentes.
AV0843,2026-06-09,mobile,Écouteurs AirSound,Très satisfait de mon achat 👍 https://example.com/commande/843,positif,5,fr,texte normal,False,True,False,False,True,False,False,False,62,True,True,False,Très satisfait de mon achat 👍,"['Très', 'satisfait', 'de', 'mon', 'achat', '👍']",6,très satisfait de mon achat 👍
AV0846,2026-05-01,web,SmartWatch Pro,"Très bonne expérience, simple et efficace. https://example.com/commande/846",positif,4,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Très bonne expérience, simple et efficace.","['Très', 'bonne', 'expérience', ',', 'simple', 'et', 'efficace', '.']",8,"très bonne expérience, simple et efficace."
AV0853,2026-02-20,réseaux_sociaux,Écouteurs AirSound,La batterie se décharge beaucoup trop vite. !!!,negatif,2,fr,texte normal,False,False,False,False,False,False,False,True,47,False,True,True,La batterie se décharge beaucoup trop vite. !!,"['La', 'batterie', 'se', 'décharge', 'beaucoup', 'trop', 'vite', '.', '!', '!']",10,la batterie se décharge beaucoup trop vite. !!
AV0868,2026-07-02,email,SmartPhone Y,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/868",neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,87,True,True,False,"Je viens de recevoir le produit, à voir dans le temps.","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV0871,2026-06-26,email,Écouteurs AirSound,Très satisfait de mon achat 👍 https://example.com/commande/871,positif,5,fr,texte normal,False,True,False,False,True,False,False,False,62,True,True,False,Très satisfait de mon achat 👍,"['Très', 'satisfait', 'de', 'mon', 'achat', '👍']",6,très satisfait de mon achat 👍
AV0877,2026-08-01,sav,SmartPhone X,"Produit reçu endommagé, je suis mécontent. https://example.com/commande/877",negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Produit reçu endommagé, je suis mécontent.","['Produit', 'reçu', 'endommagé', ',', 'je', 'suis', 'mécontent', '.']",8,"produit reçu endommagé, je suis mécontent."
AV0879,2026-06-01,mobile,Écouteurs AirSound,Livraison rapide et produit conforme à mes attentes. https://example.com/commande/879,positif,4,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Livraison rapide et produit conforme à mes attentes.,"['Livraison', 'rapide', 'et', 'produit', 'conforme', 'à', 'mes', 'attentes', '.']",9,livraison rapide et produit conforme à mes attentes.
AV0887,2026-04-27,sav,Écouteurs AirSound,La livraison a été très longue. https://example.com/commande/887,negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,La livraison a été très longue.,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.']",7,la livraison a été très longue.
AV0888,2026-03-13,réseaux_sociaux,Ordinateur NovaBook,très mauvais produit 😡😡 http://example.com @support #déception,positif,4,fr,texte normal,False,True,True,True,True,False,False,False,62,False,True,False,très mauvais produit 😡😡 déception,"['très', 'mauvais', 'produit', '😡😡', 'déception']",5,très mauvais produit 😡😡 déception
AV0894,2026-02-04,web,Ordinateur NovaBook,Produit correct pour son prix. https://example.com/commande/894,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,63,True,True,False,Produit correct pour son prix.,"['Produit', 'correct', 'pour', 'son', 'prix', '.']",6,produit correct pour son prix.
AV0897,2026-05-14,sav,Écouteurs AirSound,Livraison rapide et produit conforme à mes attentes. https://example.com/commande/897,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Livraison rapide et produit conforme à mes attentes.,"['Livraison', 'rapide', 'et', 'produit', 'conforme', 'à', 'mes', 'attentes', '.']",9,livraison rapide et produit conforme à mes attentes.
AV0909,2026-03-11,sav,SmartPhone X,"Mauvaise expérience, je ne recommande pas.",negatif,2,fr,texte normal,False,False,False,False,False,False,False,False,42,False,True,False,"Mauvaise expérience, je ne recommande pas.","['Mauvaise', 'expérience', ',', 'je', 'ne', 'recommande', 'pas', '.']",8,"mauvaise expérience, je ne recommande pas."
AV0910,2026-08-01,email,SmartPhone Y,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/910,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,88,True,True,False,La batterie tient vraiment bien et l'écran est superbe.,"['La', 'batterie', 'tient', 'vraiment', 'bien', 'et', ""l'écran"", 'est', 'superbe', '.']",10,la batterie tient vraiment bien et l'écran est superbe.
AV0912,2026-08-20,réseaux_sociaux,SmartPhone Y,Très déçu par ce produit. https://example.com/commande/912,negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,58,True,True,False,Très déçu par ce produit.,"['Très', 'déçu', 'par', 'ce', 'produit', '.']",6,très déçu par ce produit.
AV0916,2026-08-16,web,SmartPhone X,Produit correct pour son prix. https://example.com/commande/916,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,63,True,True,False,Produit correct pour son prix.,"['Produit', 'correct', 'pour', 'son', 'prix', '.']",6,produit correct pour son prix.
AV0922,2026-01-13,mobile,SmartPhone X,"Produit parfait, rien à signaler. https://example.com/commande/922",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0926,2026-03-21,sav,Écouteurs AirSound,"Très bon produit, la qualité est au rendez-vous. https://example.com/commande/926",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,81,True,True,False,"Très bon produit, la qualité est au rendez-vous.","['Très', 'bon', 'produit', ',', 'la', 'qualité', 'est', 'au', 'rendez-vous', '.']",10,"très bon produit, la qualité est au rendez-vous."
AV0928,2026-05-05,web,SmartPhone X,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/928,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,88,True,True,False,La batterie tient vraiment bien et l'écran est superbe.,"['La', 'batterie', 'tient', 'vraiment', 'bien', 'et', ""l'écran"", 'est', 'superbe', '.']",10,la batterie tient vraiment bien et l'écran est superbe.
AV0929,2026-08-05,mobile,SmartWatch Pro,Excellent rapport qualité-prix. https://example.com/commande/929,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Excellent rapport qualité-prix.,"['Excellent', 'rapport', 'qualité-prix', '.']",4,excellent rapport qualité-prix.
AV0935,2026-01-30,réseaux_sociaux,Tablette TabPlus,La qualité est correcte sans être exceptionnelle. https://example.com/commande/935,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,82,True,True,False,La qualité est correcte sans être exceptionnelle.,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.']",8,la qualité est correcte sans être exceptionnelle.
AV0937,2026-06-15,web,SmartPhone X,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/937,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,88,True,True,False,La batterie tient vraiment bien et l'écran est superbe.,"['La', 'batterie', 'tient', 'vraiment', 'bien', 'et', ""l'écran"", 'est', 'superbe', '.']",10,la batterie tient vraiment bien et l'écran est superbe.
AV0939,2026-02-20,mobile,Ordinateur NovaBook,Service client réactif et commande reçue rapidement. https://example.com/commande/939,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Service client réactif et commande reçue rapidement.,"['Service', 'client', 'réactif', 'et', 'commande', 'reçue', 'rapidement', '.']",8,service client réactif et commande reçue rapidement.
AV0946,2026-06-18,sav,SmartPhone Y,Livraison rapide et produit conforme à mes attentes. https://example.com/commande/946,positif,4,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Livraison rapide et produit conforme à mes attentes.,"['Livraison', 'rapide', 'et', 'produit', 'conforme', 'à', 'mes', 'attentes', '.']",9,livraison rapide et produit conforme à mes attentes.
AV0950,2026-06-30,email,SmartPhone X,"Produit excellent, je suis très satisfait. https://example.com/commande/950",positif,4,FR,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Produit excellent, je suis très satisfait.","['Produit', 'excellent', ',', 'je', 'suis', 'très', 'satisfait', '.']",8,"produit excellent, je suis très satisfait."
AV0952,2026-06-11,web,Ordinateur NovaBook,   ,positif,4,fr,texte vide,True,False,False,False,False,False,False,True,3,False,False,False,,[],0,
AV0953,2026-08-20,email,Tablette TabPlus,super produit!!!!!!!!!!!!!!!!!!!!!!!!,positif,5,fr,texte normal,False,False,False,False,False,True,False,True,37,False,True,True,super produit!!,"['super', 'produit', '!', '!']",4,super produit!!
AV0965,2026-03-19,sav,Ordinateur NovaBook,Service client réactif et commande reçue rapidement. https://example.com/commande/965,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Service client réactif et commande reçue rapidement.,"['Service', 'client', 'réactif', 'et', 'commande', 'reçue', 'rapidement', '.']",8,service client réactif et commande reçue rapidement.
AV0970,2026-04-29,mobile,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. #avis,neutre,3,fr,texte normal,False,False,False,True,False,False,False,False,55,False,True,False,La qualité est correcte sans être exceptionnelle. avis,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.', 'avis']",9,la qualité est correcte sans être exceptionnelle. avis
AV0977,2026-08-25,email,Écouteurs AirSound,La qualité est correcte sans être exceptionnelle. https://example.com/commande/977,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,82,True,True,False,La qualité est correcte sans être exceptionnelle.,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.']",8,la qualité est correcte sans être exceptionnelle.
AV0990,2026-06-28,sav,SmartPhone X,La livraison a été très longue. 😊,negatif,2,fr,texte normal,False,False,False,False,True,False,False,False,33,False,True,False,La livraison a été très longue. 😊,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.', '😊']",8,la livraison a été très longue. 😊
AV0994,2026-01-15,email,Ordinateur NovaBook,@client Très déçu par ce produit.,negatif,1,fr,texte normal,False,False,True,False,False,False,False,False,33,False,True,False,Très déçu par ce produit.,"['Très', 'déçu', 'par', 'ce', 'produit', '.']",6,très déçu par ce produit.
AV1003,2026-03-04,réseaux_sociaux,SmartPhone X,La livraison s'est déroulée normalement. https://example.com/commande/1003,neutre,4,fr,texte normal,False,True,False,False,False,False,False,False,74,True,True,False,La livraison s'est déroulée normalement.,"['La', 'livraison', ""s'est"", 'déroulée', 'normalement', '.']",6,la livraison s'est déroulée normalement.
AV1011,2026-02-15,mobile,Ordinateur NovaBook,L'utilisation est assez simple. https://example.com/commande/1011,neutre,4,fr,texte normal,False,True,False,False,False,False,False,False,65,True,True,False,L'utilisation est assez simple.,"[""L'utilisation"", 'est', 'assez', 'simple', '.']",5,l'utilisation est assez simple.
AV1024,2026-03-13,web,Ordinateur NovaBook,Qualité décevante pour ce prix. https://example.com/commande/1024,negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,65,True,True,False,Qualité décevante pour ce prix.,"['Qualité', 'décevante', 'pour', 'ce', 'prix', '.']",6,qualité décevante pour ce prix.
AV1028,2026-05-07,mobile,SmartPhone X,Le produit correspond globalement à la description. https://example.com/commande/1028,neutre,4,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Le produit correspond globalement à la description.,"['Le', 'produit', 'correspond', 'globalement', 'à', 'la', 'description', '.']",8,le produit correspond globalement à la description.
AV1030,2026-06-21,email,SmartPhone Y,"Produit excellent, je suis très satisfait. https://example.com/commande/1030",positif,4,fr,texte normal,False,True,False,False,False,False,False,False,76,True,True,False,"Produit excellent, je suis très satisfait.","['Produit', 'excellent', ',', 'je', 'suis', 'très', 'satisfait', '.']",8,"produit excellent, je suis très satisfait."
AV1057,2026-08-18,email,Tablette TabPlus,"Très bonne expérience, simple et efficace. https://example.com/commande/1057",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,76,True,True,False,"Très bonne expérience, simple et efficace.","['Très', 'bonne', 'expérience', ',', 'simple', 'et', 'efficace', '.']",8,"très bonne expérience, simple et efficace."
AV1058,2026-03-28,web,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. https://example.com/commande/1058,neutre,4,fr,texte normal,False,True,False,False,False,False,False,False,83,True,True,False,La qualité est correcte sans être exceptionnelle.,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.']",8,la qualité est correcte sans être exceptionnelle.
AV1065,2026-07-09,sav,Écouteurs AirSound,La livraison a été très longue. https://example.com/commande/1065,negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,65,True,True,False,La livraison a été très longue.,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.']",7,la livraison a été très longue.
AV1067,2026-08-11,réseaux_sociaux,SmartWatch Pro,"Très bonne expérience, simple et efficace. https://example.com/commande/1067",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,76,True,True,False,"Très bonne expérience, simple et efficace.","['Très', 'bonne', 'expérience', ',', 'simple', 'et', 'efficace', '.']",8,"très bonne expérience, simple et efficace."
AV1073,2026-01-31,email,Écouteurs AirSound,La livraison a été très longue.,negatif,2,fr,texte normal,False,False,False,False,False,False,False,False,31,False,True,False,La livraison a été très longue.,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.']",7,la livraison a été très longue.
AV1074,2026-05-25,sav,SmartWatch Pro,"Mauvaise expérience, je ne recommande pas. https://example.com/commande/1074",negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,76,True,True,False,"Mauvaise expérience, je ne recommande pas.","['Mauvaise', 'expérience', ',', 'je', 'ne', 'recommande', 'pas', '.']",8,"mauvaise expérience, je ne recommande pas."
AV1077,2026-01-14,email,SmartWatch Pro,"Mauvaise expérience, je ne recommande pas. !!!",negatif,1,fr,texte normal,False,False,False,False,False,False,False,True,46,False,True,True,"Mauvaise expérience, je ne recommande pas. !!","['Mauvaise', 'expérience', ',', 'je', 'ne', 'recommande', 'pas', '.', '!', '!']",10,"mauvaise expérience, je ne recommande pas. !!"
AV1080,2026-07-31,email,SmartWatch Pro,@client Produit correct pour son prix.,neutre,4,fr,texte normal,False,False,True,False,False,False,False,False,38,False,True,False,Produit correct pour son prix.,"['Produit', 'correct', 'pour', 'son', 'prix', '.']",6,produit correct pour son prix.
AV1085,2026-08-23,web,SmartPhone X,Service client réactif et commande reçue rapidement. https://example.com/commande/1085,positif,4,fr,texte normal,False,True,False,False,False,False,False,False,86,True,True,False,Service client réactif et commande reçue rapidement.,"['Service', 'client', 'réactif', 'et', 'commande', 'reçue', 'rapidement', '.']",8,service client réactif et commande reçue rapidement.
AV1101,2026-01-30,sav,SmartWatch Pro,Produit correct pour son prix. https://example.com/commande/1101,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Produit correct pour son prix.,"['Produit', 'correct', 'pour', 'son', 'prix', '.']",6,produit correct pour son prix.
AV1111,2026-06-23,web,SmartPhone Y,"Très bon produit, la qualité est au rendez-vous. https://example.com/commande/1111",positif,4,fr,texte normal,False,True,False,False,False,False,False,True,82,True,True,False,"Très bon produit, la qualité est au rendez-vous.","['Très', 'bon', 'produit', ',', 'la', 'qualité', 'est', 'au', 'rendez-vous', '.']",10,"très bon produit, la qualité est au rendez-vous."
AV1113,2026-07-22,sav,SmartPhone Y,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/1113",neutre,4,fr,texte normal,False,True,False,False,False,False,False,True,88,True,True,False,"Je viens de recevoir le produit, à voir dans le temps.","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV1116,2026-03-22,sav,Écouteurs AirSound,Le service client n'a pas répondu à ma demande. https://example.com/commande/1116,negatif,1,fr,texte normal,False,True,False,False,False,False,False,True,81,True,True,False,Le service client n'a pas répondu à ma demande.,"['Le', 'service', 'client', 'n', ""'"", 'a', 'pas', 'répondu', 'à', 'ma', 'demande', '.']",12,le service client n'a pas répondu à ma demande.
AV1119,2026-06-18,réseaux_sociaux,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. https://example.com/commande/1119,neutre,4,fr,texte normal,False,True,False,False,False,False,False,True,83,True,True,False,La qualité est correcte sans être exceptionnelle.,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.']",8,la qualité est correcte sans être exceptionnelle.
AV1142,2026-05-24,sav,Écouteurs AirSound,Excellent rapport qualité-prix. https://example.com/commande/1142,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,65,True,True,False,Excellent rapport qualité-prix.,"['Excellent', 'rapport', 'qualité-prix', '.']",4,excellent rapport qualité-prix.
AV1152,2026-05-02,email,SmartWatch Pro,@client La livraison s'est déroulée normalement.,neutre,3,fr,texte normal,False,False,True,False,False,False,False,False,48,False,True,False,La livraison s'est déroulée normalement.,"['La', 'livraison', ""s'est"", 'déroulée', 'normalement', '.']",6,la livraison s'est déroulée normalement.
AV1157,2026-07-08,sav,SmartWatch Pro,Excellent rapport qualité-prix. https://example.com/commande/1157,positif,4,fr,texte normal,False,True,False,False,False,False,False,False,65,True,True,False,Excellent rapport qualité-prix.,"['Excellent', 'rapport', 'qualité-prix', '.']",4,excellent rapport qualité-prix.
AV1166,2026-02-20,email,Ordinateur NovaBook,"Très bon produit, la qualité est au rendez-vous. https://example.com/commande/1166",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,82,True,True,False,"Très bon produit, la qualité est au rendez-vous.","['Très', 'bon', 'produit', ',', 'la', 'qualité', 'est', 'au', 'rendez-vous', '.']",10,"très bon produit, la qualité est au rendez-vous."
AV1169,2026-01-31,mobile,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. https://example.com/commande/1169,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,83,True,True,False,La qualité est correcte sans être exceptionnelle.,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.']",8,la qualité est correcte sans être exceptionnelle.
